Année scolaire 2025-2026,,,,,,,,,,,,
Lun.,20,Oct.,2025,,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,21,Oct.,2025,ENTREPRISE,,,,,,,,
Lun.,27,Oct.,2025,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,28,Oct.,2025,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,,,,
PRO,3,Nov.,2024,E2 - Anglais - J. CERNIS,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 18h),,
Mar.,4,Nov.,2025,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA,,,
Lun.,10,Nov.,2025,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,DS BC4 - S. CHECCHI,,,
Mar.,11,Nov.,2025,FÉRIÉ / ENTREPRISE,,,,,,,,
Lun.,17,Nov.,2025,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,18,Nov.,2025,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA,,,
Mer.,19,Nov.,2025,MASTERCLASS,,,,,,,,
Lun.,24,Nov.,2025,Renfort bloc 1 + bloc 2 - O.STAUB,,,,,Renfort bloc 1 + bloc 2 - O.STAUB,,,
Mar.,25,Nov.,2025,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,DS BC3 - A. JACQUES-ANDRÉ,,,
Lun.,1,Déc.,2025,,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,2,Déc.,2025,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA,,,
Mer.,3,Déc.,2025,ATELIERS,,,,,,,,
Lun.,8,Déc.,2025,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,,,,
Mar.,9,Déc.,2025,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA,,,
Lun.,15,Déc.,2025,E2 - Anglais - J. CERNIS,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h30),,
Mar.,16,Déc.,2025,,Renfort bloc 1 + bloc 2 - O.STAUB (10H-12H30),,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,5,Janv.,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC (visio),,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC (visio),,,
Mar.,6,Janv.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI (visio),,,,,AUTONOMIE À LA MAISON - S. CHECCHI,,,
Lun.,12,Janv.,2026,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,13,Janv.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,RÉVISION BTS BLANC,,,
Lun.,19,Janv.,2026,ÉCRIT BC4 - GESTION DE LA STRUCTURE  (3H30),,,,,ÉCRIT E1 - CULTURE GÉNÉRALE ET EXP. - L. GIRAUD  (3H),,,
Mar.,20,Janv.,2026,BTS BLANC S1,,,,,BTS BLANC S1,,,
Mer.,21,Janv.,2026,ÉCRIT BC3 - POLITIQUE DE LA STRUCTURE  (4H),,,,,BTS BLANC S1,,,
Jeu.,22,Janv.,2026,BTS BLANC S1,,,,,BTS BLANC S1,,,
Lun.,26,Janv.,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,27,Janv.,2026,,,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ (10h30-12h30),,,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,
Lun.,2,Fév.,2026,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,3,Fév.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,CONSEIL DE CLASSE,ACTION PROFESSIONNELLE,,,
Lun.,9,Fév.,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,10,Fév.,2026,,,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,ACTION PROFESSIONNELLE,,,
Lun.,16,Fév.,2026,E2 - Anglais - J. CERNIS,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,17,Fév.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,DS BC4 - S. CHECCHI + M. BLANC,,,
Lun.,23,Fév.,2026,bloc 2 - L.GARCIA (9h-12h30),,,,,bloc 2 - L.GARCIA (13h-16h30),,,
Mar.,24,Fév.,2026,bloc 2 - L.GARCIA (9h-12h30),,,,,bloc 2 - L.GARCIA (13h-16h30),,,
Lun.,2,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,
Mar.,3,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,
Lun.,9,Mars,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,bloc 2 - C.WINS,,,
Mar.,10,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,ACTION PROFESSIONNELLE,,,
Lun.,16,Mars,2026,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,bloc 2 - C.WINS,,,
Mar.,17,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,E1 - Culture générale et expression - L.GIRAUD,,,
Mer.,18,Mars,2026,MASTERCLASS,,,,,,,,
Lun.,23,Mars,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,24,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,DS BC3 - S. CHECCHI,,,
Lun.,30,Mars,2026,E2 - Anglais - J. CERNIS,,,,,AUTONOMIE TRAVAUX DE GROUPE - S. CHECCHI,,,
Mar.,31,Mars,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,E1 - Culture générale et expression - L.GIRAUD,,,
Lun.,6,Avr.,2026,FÉRIÉ / ENTREPRISE,,,,,,,,
Mar.,7,Avr.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,ACTION PROFESSIONNELLE,,,
Lun.,13,Avr.,2026,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,AUTONOMIE BC3 - A. JACQUES-ANDRÉ,,,
Mar.,14,Avr.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,E1 - Culture générale et expression - L.GIRAUD,,,
Lun.,20,Avr.,2026,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,,,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,
Mar.,21,Avr.,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Lun.,27,Avr.,2026,DS BC4 - M. BLANC,,,,,bloc 2 - C.WINS,,,
Mar.,28,Avr.,2026,E2 - Anglais - J. CERNIS,,,,,AUTONOMIE BC3 - S. CHECCHI,,,
Lun.,4,Mai,2026,ACTION PROFESSIONNELLE,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,5,Mai,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,11,Mai,2026,Renfort bloc 1 + bloc 2 - O.STAUB,,,,,Renfort bloc 1 + bloc 2 - O.STAUB,,,
Mar.,12,Mai,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,18,Mai,2026,bloc 2 - C.WINS,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,19,Mai,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,AUTONOMIE BC4 - S. CHECCHI,,,
Lun.,25,Mai,2026,FÉRIÉ / ENTREPRISE,,,,,,,,
Mar.,26,Mai,2026,bloc 2 - C.WINS,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Lun.,1,Juin,2026,bloc 2 - C.WINS,,,,,ACTION PROFESSIONNELLE,,,
Mar.,2,Juin,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,8,Juin,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,9,Juin,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,15,Juin,2026,BTS BLANC S2,,,,,BTS BLANC S2,,,
Mar.,16,Juin,2026,BTS BLANC S2,,,,,BTS BLANC S2,,,
Mer.,17,Juin,2026,BTS BLANC S2,,,,,BTS BLANC S2,,,
Jeu.,18,Juin,2026,BTS BLANC S2,,,,,BTS BLANC S2,,,
Lun.,22,Juin,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
Mar.,23,Juin,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,29,Juin,2026,E2 - Anglais - J. CERNIS,,,,,,E1 - Culture générale et expression - L.GIRAUD (14h - 17h),,
Mar.,30,Juin,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,,bloc 2 - L.GARCIA (14h-16h30),,,
Lun.,6,Juil.,2026,bloc 1 accomp + Bloc 3 + Bloc 4 - S.CHECCHI			,,,,CONSEIL DE CLASSE,bloc 3 + renfort bloc 1 - A. JACQUES-ANDRÉ,,,
Mar.,7,Juil.,2026,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,,,Bloc 4 : Gest de la structure + renfort Bloc 1 - M.BLANC,,,
